,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_degree,params,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc,split0_test_rec,split1_test_rec,split2_test_rec,split3_test_rec,split4_test_rec,mean_test_rec,std_test_rec,rank_test_rec,split0_train_rec,split1_train_rec,split2_train_rec,split3_train_rec,split4_train_rec,mean_train_rec,std_train_rec,split0_test_pre,split1_test_pre,split2_test_pre,split3_test_pre,split4_test_pre,mean_test_pre,std_test_pre,rank_test_pre,split0_train_pre,split1_train_pre,split2_train_pre,split3_train_pre,split4_train_pre,mean_train_pre,std_train_pre,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_roc,split1_test_roc,split2_test_roc,split3_test_roc,split4_test_roc,mean_test_roc,std_test_roc,rank_test_roc,split0_train_roc,split1_train_roc,split2_train_roc,split3_train_roc,split4_train_roc,mean_train_roc,std_train_roc,split0_test_cost_wafer,split1_test_cost_wafer,split2_test_cost_wafer,split3_test_cost_wafer,split4_test_cost_wafer,mean_test_cost_wafer,std_test_cost_wafer,rank_test_cost_wafer,split0_train_cost_wafer,split1_train_cost_wafer,split2_train_cost_wafer,split3_train_cost_wafer,split4_train_cost_wafer,mean_train_cost_wafer,std_train_cost_wafer
73,0.073720026,0.006841289,0.031249189,7.09E-05,100,0.001,poly,3,"{'C': 100, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.851772497,0.830606415,0.838365147,0.85972601,0.86608882,0.849311778,0.013158266,95,0.837461558,0.838663618,0.835881185,0.831018029,0.830133264,0.834631531,0.003438611,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
74,0.072369337,0.006328094,0.034399748,0.006278167,100,0.01,poly,3,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.852129594,0.829794832,0.835897935,0.860927152,0.864757824,0.848701467,0.013714352,100,0.836314415,0.83763241,0.834278439,0.831288543,0.829527149,0.833808191,0.003026645,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
75,0.05210433,0.005352256,0.028150558,0.006229761,100,0.1,poly,3,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.836619718,0.808450704,0.814084507,0.856338028,0.85915493,0.834929577,0.020898295,37,0.847672779,0.844851904,0.844851904,0.839915374,0.837094499,0.842877292,0.003821218,0.828431373,0.823529412,0.799019608,0.87254902,0.857843137,0.83627451,0.026049667,88,0.848894349,0.831695332,0.831695332,0.83046683,0.823095823,0.833169533,0.008490001,0.880208333,0.84,0.867021277,0.876847291,0.892857143,0.871386809,0.017735845,33,0.881377551,0.890789474,0.890789474,0.883660131,0.885072655,0.886337857,0.00382124,0.853535354,0.831683168,0.831632653,0.874692875,0.875,0.85330881,0.019315079,38,0.864831039,0.860228717,0.860228717,0.856238125,0.852959898,0.858897299,0.004026873,0.670777896,0.609672343,0.627456073,0.706390131,0.714606688,0.665780626,0.041653331,37,0.691135732,0.688405614,0.688405614,0.677700362,0.67311249,0.683751962,0.007037801,0.901084275,0.898130113,0.910303857,0.921990651,0.923321647,0.910966108,0.010363897,38,0.919520966,0.922287128,0.918540606,0.917649739,0.917594822,0.919118652,0.001732916,-373,-392,-435,-285,-311,-359.2,54.48082231,88,-1323,-1453,-1453,-1469,-1527,-1445,66.80119759
76,0.510485125,0.045038171,0.015660143,3.98E-05,100,1,poly,3,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.912676056,0.926760563,0.935211268,0.946478873,0.946478873,0.933521127,0.01279754,12,0.990126939,0.990832158,0.988716502,0.989421721,0.989421721,0.989703808,0.000719185,0.985294118,0.995098039,0.985294118,0.990196078,0.995098039,0.990196078,0.004384447,51,0.998771499,1,0.998771499,0.998771499,1,0.999262899,0.00060184,0.877729258,0.890350877,0.909502262,0.922374429,0.918552036,0.903701773,0.017062603,12,0.984261501,0.984280532,0.981884058,0.983071342,0.981905911,0.983080669,0.001062644,0.928406467,0.939814815,0.945882353,0.955082742,0.955294118,0.944896099,0.010105312,12,0.991463415,0.992078001,0.990255786,0.990859232,0.990870359,0.991105359,0.000618355,0.826449852,0.855596607,0.86981023,0.892514418,0.893317719,0.867537765,0.024997644,12,0.9799067,0.981374386,0.977058101,0.978481715,0.978529933,0.979070167,0.001462583,0.964257889,0.95546033,0.970555772,0.984222828,0.964907155,0.967880795,0.009491612,7,0.996127374,0.996157883,0.996930781,0.995954489,0.997280619,0.996490229,0.000519218,-58,-35,-50,-37,-28,-41.6,10.8554134,4,-23,-13,-25,-24,-15,-20,4.979959839
77,0.07794733,0.008596492,0.041427422,0.00839522,100,0.001,poly,4,"{'C': 100, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.850668744,0.826678353,0.830866121,0.855278535,0.859368913,0.844572133,0.013257319,104,0.829889191,0.831638381,0.828278308,0.825060611,0.823598207,0.82769294,0.002980895,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
78,0.079932022,0.006764313,0.044387054,0.004962661,100,0.01,poly,4,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.851123231,0.82645111,0.830963511,0.855408389,0.860050643,0.844799377,0.013514684,102,0.829868851,0.831117692,0.828695267,0.824668061,0.824023301,0.827674634,0.002831348,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
79,0.058809853,0.007621051,0.032908249,0.00166498,100,0.1,poly,4,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.816901408,0.8,0.811267606,0.83943662,0.836619718,0.82084507,0.015075029,40,0.822990127,0.828631876,0.825105783,0.827221439,0.812411848,0.823272214,0.005756934,0.794117647,0.784313725,0.784313725,0.808823529,0.803921569,0.795098039,0.009998077,118,0.791154791,0.792383292,0.791154791,0.78992629,0.765356265,0.785995086,0.010348619,0.875675676,0.855614973,0.87431694,0.901639344,0.901098901,0.881669167,0.017579083,24,0.888275862,0.897079277,0.891966759,0.89679219,0.892550143,0.893332846,0.003288,0.832904884,0.818414322,0.826873385,0.852713178,0.849740933,0.836129341,0.013192352,40,0.836907083,0.84148728,0.838541667,0.839973873,0.824074074,0.836196795,0.006248501,0.635174109,0.599578989,0.625213018,0.682216978,0.677260052,0.643888629,0.031530239,40,0.649969081,0.662546022,0.654825758,0.660092231,0.634190078,0.652324634,0.010054638,0.887319829,0.881249188,0.893260616,0.912478899,0.912998312,0.897461369,0.013040359,39,0.904284703,0.905677954,0.902655515,0.900688693,0.902883317,0.903238036,0.001674098,-443,-467,-463,-408,-418,-439.8,23.55758901,113,-1781,-1764,-1778,-1784,-1985,-1818.4,83.58133763
80,0.604218245,0.158245686,0.013229704,0.00496306,100,1,poly,4,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",0.943661972,0.938028169,0.949295775,0.957746479,0.949295775,0.947605634,0.006570087,3,0.998589563,0.997884344,0.999294781,0.999294781,0.999294781,0.99887165,0.000564175,0.985294118,0.985294118,0.975490196,0.995098039,0.990196078,0.98627451,0.006503186,54,0.998771499,0.997542998,1,1,1,0.999262899,0.000982801,0.922018349,0.913636364,0.938679245,0.935483871,0.926605505,0.927284667,0.00907232,2,0.998771499,0.998769988,0.998773006,0.998773006,0.998773006,0.998772101,1.21E-06,0.952606635,0.948113208,0.956730769,0.964370546,0.957345972,0.955833426,0.005403506,4,0.998771499,0.998156116,0.999386126,0.999386126,0.999386126,0.999017199,0.000491967,0.88630999,0.875294474,0.896527268,0.915218857,0.898014042,0.894272926,0.013277048,4,0.99711587,0.995675763,0.998558665,0.998558665,0.998558665,0.997693526,0.001153296,0.970003896,0.963900792,0.974094273,0.980846643,0.9622127,0.970211661,0.006812212,4,0.999997966,0.999642026,0.999991864,0.999995932,1,0.999925558,0.000141791,-47,-49,-63,-24,-36,-43.8,13.10572394,5,-11,-21,-1,-1,-1,-7,8
81,0.071115541,0.009359037,0.043771791,0.006261876,100,0.001,poly,5,"{'C': 100, 'degree': 5, 'gamma': 0.001, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.849337748,0.824081288,0.825801844,0.851675107,0.855797948,0.841338787,0.013558083,116,0.825455196,0.826254536,0.82434263,0.821275445,0.819434727,0.823352507,0.002587918,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
82,0.080220079,0.006536018,0.0471416,0.002915602,100,0.01,poly,5,"{'C': 100, 'degree': 5, 'gamma': 0.01, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.849337748,0.824081288,0.825801844,0.851675107,0.855797948,0.841338787,0.013558083,116,0.825455196,0.826254536,0.82434263,0.821275445,0.819434727,0.823352507,0.002587918,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
83,0.075563192,0.008501978,0.038560534,0.007122347,100,0.1,poly,5,"{'C': 100, 'degree': 5, 'gamma': 0.1, 'kernel': 'poly'}",0.777464789,0.791549296,0.763380282,0.8,0.805633803,0.787605634,0.015387606,70,0.794781382,0.786318759,0.796191819,0.782087447,0.778561354,0.787588152,0.006915459,0.720588235,0.745098039,0.705882353,0.740196078,0.730392157,0.728431373,0.014071275,123,0.73955774,0.71990172,0.734643735,0.707616708,0.706388206,0.721621622,0.01358258,0.869822485,0.873563218,0.857142857,0.893491124,0.914110429,0.881626023,0.019998875,25,0.883994126,0.886535552,0.891207154,0.890262751,0.884615385,0.887322994,0.00292443,0.788203753,0.804232804,0.774193548,0.809651475,0.811989101,0.797654136,0.014369517,73,0.805351171,0.794576271,0.805387205,0.788501027,0.785519126,0.79586696,0.008289582,0.569102713,0.592800174,0.541588398,0.614736338,0.632644654,0.590174455,0.032306413,54,0.602520249,0.590515272,0.607888364,0.585804493,0.577799997,0.592905675,0.010965795,0.87215946,0.864855214,0.874724062,0.899493572,0.900986885,0.882443838,0.014894705,41,0.886082952,0.887083652,0.88615414,0.881571668,0.883359503,0.884850383,0.002058115,-592,-542,-624,-548,-564,-574,30.41052449,123,-2199,-2355,-2233,-2451,-2465,-2340.6,109.0863878
84,0.517346525,0.034897457,0.016177654,0.001099594,100,1,poly,5,"{'C': 100, 'degree': 5, 'gamma': 1, 'kernel': 'poly'}",0.926760563,0.954929577,0.949295775,0.946478873,0.932394366,0.941971831,0.010629838,6,1,1,1,1,1,1,0,0.970588235,0.980392157,0.970588235,0.985294118,0.980392157,0.97745098,0.005882353,62,1,1,1,1,1,1,0,0.908256881,0.943396226,0.942857143,0.926267281,0.909090909,0.925973688,0.015411655,3,1,1,1,1,1,1,0,0.938388626,0.961538462,0.956521739,0.954869359,0.943396226,0.950942882,0.008641395,6,1,1,1,1,1,1,0,0.851197832,0.90814413,0.896282967,0.89184204,0.863557759,0.882204945,0.021321652,6,1,1,1,1,1,1,0,0.963868329,0.965166861,0.966790027,0.975295416,0.960459681,0.966316063,0.004948994,10,1,1,1,1,1,1,0,-80,-52,-72,-46,-60,-62,12.52198067,11,0,0,0,0,0,0,0
85,0.062258339,0.007773761,0.032265568,0.006349536,1000,0.001,poly,1,"{'C': 1000, 'degree': 1, 'gamma': 0.001, 'kernel': 'poly'}",0.794366197,0.763380282,0.785915493,0.811267606,0.8,0.790985915,0.016073625,62,0.786318759,0.78561354,0.791960508,0.782087447,0.781382228,0.785472496,0.003768798,0.81372549,0.784313725,0.789215686,0.808823529,0.803921569,0.8,0.01134886,113,0.805896806,0.800982801,0.796068796,0.791154791,0.785012285,0.795823096,0.007305193,0.825870647,0.8,0.829896907,0.85492228,0.841025641,0.830343095,0.018216248,65,0.81897628,0.82115869,0.833976834,0.82247765,0.825581395,0.82443417,0.005229223,0.819753086,0.792079208,0.809045226,0.831234257,0.822055138,0.814833383,0.01339105,65,0.812383901,0.810945274,0.814582024,0.80651221,0.804785894,0.809841861,0.003655079,0.580525693,0.517768444,0.566730787,0.618770161,0.594812467,0.57572151,0.033704961,63,0.564362628,0.563709207,0.578737452,0.557882944,0.557659156,0.564470277,0.007667169,0.858622257,0.846058953,0.859888326,0.875340865,0.884138424,0.864809765,0.013405968,62,0.865440471,0.868047985,0.864630961,0.861303432,0.859192199,0.86372301,0.003126086,-415,-480,-463,-418,-431,-441.4,25.72625118,115,-1725,-1762,-1789,-1839,-1885,-1800,56.45529205
86,0.075448561,0.011605667,0.026335049,0.006414212,1000,0.01,poly,1,"{'C': 1000, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.797183099,0.766197183,0.788732394,0.811267606,0.805633803,0.793802817,0.015774648,57,0.791255289,0.789139633,0.789139633,0.787729196,0.790550071,0.789562764,0.001229591,0.808823529,0.794117647,0.789215686,0.823529412,0.81372549,0.805882353,0.012631469,103,0.805896806,0.793611794,0.796068796,0.796068796,0.78992629,0.796314496,0.005292545,0.833333333,0.798029557,0.834196891,0.844221106,0.842639594,0.830484096,0.016802748,62,0.826196474,0.831402831,0.829705506,0.827586207,0.836150845,0.830208373,0.003463053,0.820895522,0.796068796,0.811083123,0.833746898,0.827930175,0.817944903,0.013294833,61,0.815920398,0.812067882,0.812539185,0.811521603,0.812381554,0.812886124,0.001556484,0.587596987,0.522153932,0.573014101,0.615837,0.605272189,0.580774842,0.032780045,58,0.575201403,0.573006378,0.572479559,0.569354909,0.576976588,0.573403767,0.002584642,0.863978704,0.851869887,0.86599143,0.87832749,0.885729126,0.869179327,0.011784826,58,0.86912394,0.873954554,0.869333436,0.863961794,0.863394324,0.86795361,0.003898887,-423,-461,-462,-391,-411,-429.6,27.98285189,105,-1718,-1811,-1793,-1795,-1836,-1790.6,39.42892339
87,0.188006258,0.018279414,0.030784702,0.000994658,1000,0.1,poly,1,"{'C': 1000, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.791549296,0.785915493,0.791549296,0.816901408,0.81971831,0.801126761,0.01420791,43,0.797602257,0.796897038,0.794781382,0.794781382,0.794076164,0.795627645,0.00136747,0.794117647,0.81372549,0.779411765,0.828431373,0.823529412,0.807843137,0.018445968,99,0.820638821,0.812039312,0.800982801,0.814496314,0.793611794,0.808353808,0.009735436,0.835051546,0.81372549,0.845744681,0.849246231,0.857142857,0.840182161,0.015013613,47,0.825710754,0.83040201,0.834827145,0.825653798,0.838961039,0.831110949,0.005193827,0.814070352,0.81372549,0.81122449,0.838709677,0.84,0.823546002,0.012951611,43,0.823166975,0.821118012,0.817554859,0.820037106,0.815656566,0.819506704,0.00264229,0.57817566,0.562069861,0.581794841,0.627316843,0.63440265,0.596751971,0.028717343,43,0.586583978,0.586471743,0.583948156,0.581415355,0.583991905,0.584482228,0.001913472,0.868263862,0.859498766,0.87157512,0.884170887,0.891280353,0.874957798,0.011371365,53,0.872404689,0.879393316,0.875600013,0.866982199,0.866553037,0.872186651,0.004948909,-452,-418,-479,-380,-388,-423.4,37.61701743,99,-1601,-1665,-1749,-1650,-1804,-1693.8,72.87084465
88,1.274174118,0.205939278,0.036115646,0.004094342,1000,1,poly,1,"{'C': 1000, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.788732394,0.78028169,0.788732394,0.814084507,0.81971831,0.798309859,0.01559251,50,0.794781382,0.798307475,0.799012694,0.796897038,0.792665726,0.796332863,0.002334689,0.794117647,0.818627451,0.774509804,0.81372549,0.81372549,0.802941176,0.016521862,108,0.818181818,0.816953317,0.802211302,0.816953317,0.796068796,0.81007371,0.00914718,0.830769231,0.802884615,0.844919786,0.855670103,0.864583333,0.839765414,0.021617495,49,0.823238566,0.829177057,0.84041184,0.827114428,0.835051546,0.830998688,0.006060667,0.812030075,0.810679612,0.808184143,0.834170854,0.838383838,0.820689705,0.012856158,53,0.820702403,0.823019802,0.820867379,0.822002472,0.81509434,0.820337279,0.002752146,0.571910251,0.549140315,0.576755641,0.623955154,0.636477303,0.591647733,0.033080759,51,0.580821721,0.588711322,0.593065137,0.585630936,0.580303766,0.585706576,0.00482151,0.869854564,0.860245423,0.876282301,0.885339566,0.894851318,0.877314634,0.012000093,44,0.875663065,0.880095026,0.877819044,0.867401191,0.870633126,0.87432229,0.004666069,-453,-411,-489,-408,-406,-433.4,32.78170221,110,-1623,-1627,-1734,-1629,-1788,-1680.2,68.17448203
89,0.084573746,0.005583976,0.052632332,0.007625185,1000,0.001,poly,2,"{'C': 1000, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.851090767,0.831223218,0.840507726,0.864498117,0.869237761,0.851311518,0.014251646,89,0.842841336,0.844942399,0.84262167,0.837656817,0.836222888,0.840857022,0.003330415,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
90,0.064229679,0.016416509,0.041118097,0.008737185,1000,0.01,poly,2,"{'C': 1000, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.808450704,0.777464789,0.791549296,0.822535211,0.822535211,0.804507042,0.0176905,41,0.803244006,0.808885755,0.805359661,0.801833568,0.80112835,0.804090268,0.002799638,0.808823529,0.789215686,0.784313725,0.818627451,0.81372549,0.802941176,0.013655283,108,0.798525799,0.797297297,0.78992629,0.793611794,0.785012285,0.792874693,0.004950723,0.850515464,0.817258883,0.842105263,0.865284974,0.869109948,0.848854906,0.018584066,44,0.849673203,0.859602649,0.859625668,0.851119895,0.856568365,0.855317956,0.004194412,0.829145729,0.802992519,0.812182741,0.841309824,0.840506329,0.825227428,0.015310104,41,0.82330589,0.827278521,0.823303457,0.821360458,0.819230769,0.822895819,0.002658283,0.612510281,0.547948631,0.580516012,0.641648192,0.642760088,0.605076641,0.036550277,41,0.603307443,0.616242398,0.610215548,0.601334727,0.601977368,0.606615497,0.00576159,0.868458642,0.860277886,0.870244124,0.887806778,0.89722114,0.876801714,0.013591984,47,0.879049579,0.880599444,0.878177018,0.875260345,0.874410157,0.877499308,0.00232505,-419,-466,-470,-396,-405,-431.2,30.95415966,108,-1755,-1756,-1815,-1793,-1857,-1795.2,38.38958192
91,0.110425234,0.027839691,0.027400589,0.006094984,1000,0.1,poly,2,"{'C': 1000, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.864788732,0.876056338,0.878873239,0.887323944,0.901408451,0.881690141,0.012213793,25,0.910437236,0.904090268,0.903385049,0.899153738,0.894922426,0.902397743,0.005193781,0.892156863,0.941176471,0.906862745,0.93627451,0.93627451,0.92254902,0.019460229,75,0.954545455,0.932432432,0.941031941,0.938574939,0.92997543,0.939312039,0.008603018,0.875,0.857142857,0.885167464,0.876146789,0.896713615,0.878034145,0.013030893,30,0.896193772,0.903571429,0.895906433,0.891481914,0.89163722,0.895758153,0.004393799,0.883495146,0.897196262,0.895883777,0.90521327,0.916067146,0.89957112,0.010785417,25,0.924449732,0.917775091,0.917914919,0.914422501,0.910402886,0.916993026,0.004628207,0.722650799,0.747177656,0.751468008,0.769269464,0.797838404,0.757680866,0.024991783,25,0.817206485,0.803355257,0.80212005,0.793428735,0.784529152,0.800127936,0.010901948,0.927412024,0.921146604,0.942312687,0.939910401,0.952116608,0.936579665,0.011023456,27,0.954667491,0.956685162,0.953384073,0.951496575,0.951520982,0.953550857,0.001971752,-246,-152,-214,-157,-152,-184.2,38.78350165,75,-460,-631,-569,-593,-662,-583,69.23871749
92,2.678830194,0.460937693,0.015993309,0.000569201,1000,1,poly,2,"{'C': 1000, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.884507042,0.904225352,0.929577465,0.918309859,0.909859155,0.909295775,0.01505396,18,0.95909732,0.956276446,0.956276446,0.95416079,0.954866008,0.956135402,0.001692525,0.946078431,0.980392157,0.975490196,0.985294118,0.980392157,0.973529412,0.014071275,66,0.984029484,0.984029484,0.985257985,0.991400491,0.984029484,0.985749386,0.002865333,0.865470852,0.869565217,0.908675799,0.885462555,0.877192982,0.881273481,0.015309424,26,0.946808511,0.942352941,0.941314554,0.932947977,0.940140845,0.940712966,0.004490645,0.903981265,0.921658986,0.940898345,0.932714617,0.925925926,0.925035828,0.01237799,16,0.965060241,0.962740385,0.962785114,0.96128648,0.961584634,0.962691371,0.001328256,0.764573003,0.809159245,0.857353959,0.837209688,0.819936982,0.817646575,0.031155983,16,0.916774821,0.911147007,0.911252167,0.907746394,0.908339992,0.911052076,0.003196304,0.929359823,0.929846773,0.960232437,0.9622127,0.957992469,0.94792884,0.015023004,21,0.981906048,0.981070098,0.978428007,0.975564216,0.981476886,0.979689051,0.002392623,-140,-70,-70,-56,-68,-80.8,30.05594783,17,-175,-179,-170,-128,-181,-166.6,19.66316353
93,0.086985826,0.0079192,0.047267103,0.00941421,1000,0.001,poly,3,"{'C': 1000, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0.574647887,0,80,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0.574047955,0,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0.729874776,0,80,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0.729390681,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0.852519153,0.830801195,0.837910661,0.859790936,0.866153746,0.849435138,0.013238603,93,0.83762224,0.838889386,0.835669655,0.831022097,0.8301414,0.834668956,0.00350239,-151,-151,-151,-151,-151,-151,0,26,-604,-604,-604,-604,-604,-604,0
94,0.096041918,0.010952502,0.048402739,0.002876425,1000,0.01,poly,3,"{'C': 1000, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.743661972,0.757746479,0.721126761,0.763380282,0.749295775,0.747042254,0.014626203,74,0.737658674,0.730606488,0.741889986,0.731311707,0.732722144,0.7348378,0.004301255,0.666666667,0.715686275,0.642156863,0.710784314,0.666666667,0.680392157,0.028312802,124,0.673218673,0.660933661,0.676904177,0.654791155,0.662162162,0.665601966,0.008200648,0.855345912,0.83908046,0.834394904,0.852941176,0.866242038,0.849600898,0.011515138,42,0.837920489,0.835403727,0.842507645,0.842022117,0.838258165,0.839222429,0.002677246,0.749311295,0.772486772,0.725761773,0.77540107,0.753462604,0.755284703,0.017950958,75,0.746594005,0.737997257,0.750681199,0.736696614,0.739876458,0.742369107,0.005374834,0.511369332,0.524414972,0.467834877,0.539592775,0.525195305,0.513681452,0.024602554,74,0.493721389,0.482114405,0.502304234,0.486637427,0.48668705,0.490292901,0.007060865,0.852324373,0.831775094,0.839436437,0.862388002,0.867939229,0.850772627,0.013575217,91,0.838403274,0.840022292,0.83812259,0.833544185,0.832899426,0.836598353,0.002839521,-703,-608,-756,-615,-701,-676.6,56.74010927,124,-2766,-2866,-2733,-2910,-2854,-2825.8,65.86167323
