,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_degree,params,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_test_rec,split1_test_rec,split2_test_rec,split3_test_rec,split4_test_rec,mean_test_rec,std_test_rec,rank_test_rec,split0_test_pre,split1_test_pre,split2_test_pre,split3_test_pre,split4_test_pre,mean_test_pre,std_test_pre,rank_test_pre,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_test_roc,split1_test_roc,split2_test_roc,split3_test_roc,split4_test_roc,mean_test_roc,std_test_roc,rank_test_roc
0,0.06295895576477051,0.008178338989386786,0.07568941116333008,0.0073802075966498005,0.1,0.001,rbf,,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.0,62,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.0,62,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.8470977795091547,0.8360277885988833,0.8431372549019608,0.863556680950526,0.8741072587975588,0.8527853525516168,0.013977806884046448,61
1,0.06534943580627442,0.005696639651466174,0.06734509468078613,0.003617311546593235,0.1,0.01,rbf,,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.0,62,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.0,62,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.8463835865472017,0.8348591092065966,0.8415140890793402,0.8626801714063108,0.8723867030255812,0.8515647318530061,0.013885568010151053,64
2,0.06329045295715333,0.006577297969450582,0.07201929092407226,0.007370187600963548,0.1,0.1,rbf,,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.6225352112676056,0.6338028169014085,0.6309859154929578,0.6225352112676056,0.6253521126760564,0.6270422535211269,0.004576923044865368,61,0.9901960784313726,0.9901960784313726,1.0,0.9950980392156863,0.9950980392156863,0.9941176470588236,0.0036682915556607134,26,0.6047904191616766,0.6121212121212121,0.608955223880597,0.6041666666666666,0.6059701492537314,0.6072007342167767,0.0029603668929115865,61,0.7509293680297399,0.7565543071161048,0.7569573283858997,0.751851851851852,0.7532467532467534,0.7539079217260699,0.0024428911485055594,61,0.24314654903838162,0.2753810101070366,0.2840005652173736,0.2510822596783117,0.2592897317241953,0.2625800231530598,0.015122098981946242,61,0.8479742890533697,0.8354759122191924,0.8422607453577458,0.8651149201402415,0.8726464095572003,0.8526944552655499,0.01399977802616627,63
3,0.06032919883728027,0.0030961732211776108,0.06015100479125977,0.006109298943719382,0.1,1,rbf,,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.7943661971830986,0.7633802816901408,0.7830985915492957,0.8225352112676056,0.819718309859155,0.7966197183098591,0.02235136273225621,40,0.8186274509803921,0.803921568627451,0.7990196078431373,0.8480392156862745,0.8529411764705882,0.8245098039215687,0.022227027546577686,52,0.8226600985221675,0.7884615384615384,0.8190954773869347,0.8439024390243902,0.8365384615384616,0.8221316029866985,0.019103389680512506,55,0.8206388206388205,0.7961165048543688,0.8089330024813897,0.845965770171149,0.8446601941747574,0.8232628584640971,0.0196082790514156,31,0.5797277442672002,0.514438218393135,0.5584377836285097,0.6366769841223069,0.6301118740363849,0.5838785208895073,0.0456324803899334,41,0.8702116608232697,0.8531684196857552,0.8688482015322686,0.8882937280872615,0.8899818205427866,0.8741007661342683,0.013671325912172736,38
4,0.0781794548034668,0.01995921495394642,0.07619743347167969,0.0073478819100065785,1,0.001,rbf,,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.0,62,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.5746478873239437,0.0,62,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.7298747763864043,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.8461563433320348,0.8343396961433582,0.8409297493831969,0.8623555382417868,0.8729710427217245,0.8513504739644201,0.01423725738363836,70
5,0.06316852569580078,0.002765783426187995,0.06878657341003418,0.0025727940289921184,1,0.01,rbf,,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.6366197183098592,0.6535211267605634,0.6422535211267606,0.6366197183098592,0.6309859154929578,0.64,0.0076420619528171935,60,0.9754901960784313,0.9754901960784313,0.9950980392156863,0.9754901960784313,0.9852941176470589,0.9813725490196079,0.007843137254901983,33,0.6160990712074303,0.6277602523659306,0.6170212765957447,0.6160990712074303,0.6109422492401215,0.6175843841233315,0.005520790691583984,60,0.7552182163187855,0.763915547024952,0.7617260787992495,0.7552182163187855,0.7542213883677299,0.7580598893659004,0.003965197924632888,58,0.2663716535083715,0.31028320522518793,0.30488023708862816,0.2663716535083715,0.26114110426726506,0.2818095707195648,0.02119833762256654,60,0.8458641734839631,0.8346643293078823,0.8414491624464354,0.8626801714063108,0.8730684326710817,0.8515452538631347,0.014187353274668758,65
6,0.05904841423034668,0.0028271526243628907,0.054317378997802736,0.006177387153878205,1,0.1,rbf,,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.7943661971830986,0.7690140845070422,0.780281690140845,0.8225352112676056,0.819718309859155,0.7971830985915493,0.021154910823119554,39,0.8186274509803921,0.7990196078431373,0.7990196078431373,0.8431372549019608,0.8480392156862745,0.8215686274509805,0.020935447553002546,57,0.8226600985221675,0.7990196078431373,0.815,0.8472906403940886,0.8398058252427184,0.8247552344004223,0.017298794610337145,53,0.8206388206388205,0.7990196078431373,0.806930693069307,0.8452088452088452,0.8439024390243902,0.8231400811569001,0.018809059786345547,32,0.5797277442672002,0.5274964290351902,0.5522324061251507,0.6373015565020953,0.6306231428498154,0.5854762557558904,0.0429510475794839,40,0.8581353071029736,0.847519802623036,0.8598558628749513,0.8758602778859887,0.8886183612517854,0.865997922347747,0.014490940856890417,45
7,0.045906591415405276,0.006459311347637981,0.04666051864624023,0.006808992028255982,1,1,rbf,,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.847887323943662,0.8422535211267606,0.8647887323943662,0.8704225352112676,0.8732394366197183,0.8597183098591549,0.012394366197183081,19,0.8823529411764706,0.8921568627450981,0.8823529411764706,0.9068627450980392,0.9117647058823529,0.8950980392156863,0.012245094114506666,45,0.8571428571428571,0.8425925925925926,0.8823529411764706,0.8726415094339622,0.8732394366197183,0.8655938673931202,0.014067471399720482,20,0.8695652173913043,0.8666666666666667,0.8823529411764706,0.8894230769230769,0.8920863309352517,0.880018846618554,0.01026713977939267,19,0.6876400464832408,0.6755997041465164,0.7234125438254773,0.7338911938119766,0.7396869172081507,0.7120460810950723,0.02566871311069624,19,0.9166666666666667,0.9105960264900663,0.9300740163615115,0.9402674977275679,0.9365666796519931,0.9268341773795612,0.01142565596445872,19
8,0.055878305435180665,0.003607271584625833,0.05364551544189453,0.004943056269043646,100,0.001,rbf,,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.7915492957746478,0.7661971830985915,0.7746478873239436,0.8140845070422535,0.8140845070422535,0.7921126760563381,0.019710259926237657,46,0.8137254901960784,0.7892156862745098,0.7990196078431373,0.8235294117647058,0.8382352941176471,0.8127450980392157,0.01737259328104838,59,0.8217821782178217,0.8009950248756219,0.806930693069307,0.8484848484848485,0.8382352941176471,0.8232856077530493,0.0180283580813914,54,0.8177339901477833,0.7950617283950617,0.8029556650246307,0.8358208955223881,0.8382352941176471,0.8179615146415022,0.017202390066197063,45,0.5743647450584514,0.5230430920536332,0.5398484120549951,0.6220132432091776,0.6196922477600312,0.5757923480272578,0.040348633030503546,46,0.8536553694325413,0.8395987534086482,0.8546292689261135,0.8716725100636281,0.8822555512271134,0.8603622906116088,0.01494128997749896,50
9,0.047799301147460935,0.006752355222116165,0.0490839958190918,0.002734347795267033,100,0.01,rbf,,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8,0.7661971830985915,0.7859154929577464,0.8253521126760563,0.8140845070422535,0.7983098591549297,0.0208222181550156,35,0.8137254901960784,0.7941176470588235,0.7892156862745098,0.8382352941176471,0.8186274509803921,0.8107843137254902,0.017701441260066477,60,0.8341708542713567,0.7980295566502463,0.8298969072164949,0.855,0.8520408163265306,0.8338276268929258,0.020381657673689504,40,0.8238213399503721,0.796068796068796,0.8090452261306532,0.8465346534653465,0.8349999999999999,0.8220940031230335,0.01796928390488256,35,0.5928773133965543,0.5221539320323051,0.5667307869571157,0.6441363049470333,0.6229449299579928,0.5897686534582002,0.04282210752365519,39,0.8633619010518114,0.8536229061160888,0.8669653291780288,0.8810219452019219,0.8882288014543566,0.8706401766004415,0.01243548259476779,40
10,0.061704492568969725,0.005152993775120818,0.040784358978271484,0.0005887735490967643,100,0.1,rbf,,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8422535211267606,0.8591549295774648,0.8732394366197183,0.8816901408450705,0.8732394366197183,0.8659154929577465,0.013868770281792875,17,0.8676470588235294,0.9166666666666666,0.9019607843137255,0.9264705882352942,0.9117647058823529,0.9049019607843137,0.020235066118186554,44,0.8592233009708737,0.85,0.8803827751196173,0.875,0.8732394366197183,0.8675691025420418,0.011223964526908927,19,0.8634146341463416,0.8820754716981131,0.8910411622276029,0.9,0.8920863309352517,0.8857235198014619,0.012518587839635952,18,0.6768035803129033,0.7109804596221448,0.7398888971575236,0.7573122158180872,0.7396869172081507,0.7249344140237619,0.028287399888221276,18,0.9216335540838853,0.9179002726918581,0.9330281781586807,0.940040254512401,0.9401376444617582,0.9305479807817167,0.009248219421926895,18
11,0.06372656822204589,0.006516010372286796,0.023436212539672853,0.0029464733725626325,100,1,rbf,,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9436619718309859,0.9436619718309859,0.9605633802816902,0.9492957746478873,0.952112676056338,0.9498591549295774,0.00627353731023104,1,0.9950980392156863,1.0,1.0,1.0,1.0,0.9990196078431373,0.0019607843137254832,25,0.9144144144144144,0.9107142857142857,0.9357798165137615,0.918918918918919,0.9230769230769231,0.9205808717276607,0.008664583053361501,3,0.9530516431924883,0.9532710280373832,0.966824644549763,0.9577464788732395,0.9600000000000001,0.9581787589305749,0.005072046165656206,1,0.8878836393846734,0.8888700000621051,0.9214221475106193,0.89965488679781,0.9050714643486428,0.9005804276207702,0.012277995518748393,1,0.9772432151668614,0.9771782885339567,0.9797753538501494,0.9837358784573431,0.9698415790157122,0.9775548630048047,0.004535839816884139,1
12,0.04877829551696777,0.002813127275338108,0.04922194480895996,0.0005888192017485687,1000,0.001,rbf,,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",0.8,0.7605633802816901,0.7887323943661971,0.8140845070422535,0.8028169014084507,0.7932394366197183,0.018220801835263378,45,0.8088235294117647,0.7794117647058824,0.7892156862745098,0.8137254901960784,0.8088235294117647,0.8,0.0132986862414221,75,0.8375634517766497,0.7989949748743719,0.8341968911917098,0.8556701030927835,0.8418367346938775,0.8336524311258785,0.018806873726669903,41,0.8229426433915212,0.7890818858560795,0.8110831234256927,0.8341708542713568,0.825,0.8164557013889301,0.01553771197921663,49,0.5938074775295588,0.5125184106044501,0.5730141009086659,0.6239551539204743,0.6000294903294671,0.5806649266585232,0.037747157590785264,45,0.8601480327230229,0.8472925594078691,0.8625178548240489,0.8776782236073238,0.8847227632774963,0.8664718867679522,0.013282684783614326,44
13,0.06217961311340332,0.005288528996591497,0.05123887062072754,0.015677917595413753,1000,0.01,rbf,,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",0.8338028169014085,0.8140845070422535,0.8366197183098592,0.8450704225352113,0.8394366197183099,0.8338028169014085,0.010539879962743484,25,0.8774509803921569,0.8627450980392157,0.8529411764705882,0.8921568627450981,0.8921568627450981,0.8754901960784315,0.015686274509803946,46,0.8403755868544601,0.822429906542056,0.8613861386138614,0.8465116279069768,0.8387096774193549,0.8418825874673418,0.012590168600280926,30,0.8585131894484412,0.8421052631578947,0.8571428571428572,0.8687350835322196,0.8646080760095012,0.8582208938581829,0.00908080869829869,23,0.6582748351254926,0.6174359518114073,0.6664082997343346,0.6814457634858154,0.6697622760034911,0.6586654252321081,0.021918293969798622,25,0.885794052720426,0.881833528113232,0.8958576808206727,0.9055642124399428,0.9095247370471368,0.895714842228282,0.01075970852167967,25
14,0.10769739151000976,0.01167193175614552,0.031937265396118165,0.003394752593084585,1000,0.1,rbf,,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",0.8732394366197183,0.8760563380281691,0.8929577464788733,0.9042253521126761,0.9014084507042254,0.8895774647887323,0.012772714421131993,13,0.9019607843137255,0.9509803921568627,0.9313725490196079,0.9705882352941176,0.9656862745098039,0.9441176470588235,0.025110291127187632,39,0.8803827751196173,0.8508771929824561,0.8878504672897196,0.8761061946902655,0.8755555555555555,0.8741544371275228,0.012441672088346562,16,0.8910411622276029,0.8981481481481481,0.9090909090909091,0.9209302325581395,0.9184149184149184,0.9075250740879437,0.011492475039200334,13,0.7398888971575236,0.7486177332759013,0.7804542625053457,0.8070703943801261,0.8007143907677502,0.7753491356173294,0.02700997271250231,13,0.936144656538112,0.9362745098039216,0.9452019218283341,0.9533177509414362,0.9625373328139203,0.9466952343851449,0.010168244531498085,11
15,0.09979252815246582,0.010114424094178244,0.02042665481567383,0.0036336326374352573,1000,1,rbf,,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",0.9408450704225352,0.952112676056338,0.9549295774647887,0.9492957746478873,0.9492957746478873,0.9492957746478872,0.004713577614276475,2,0.9852941176470589,0.9950980392156863,0.9803921568627451,1.0,0.9852941176470589,0.9892156862745098,0.007204381596421114,28,0.9178082191780822,0.9269406392694064,0.9433962264150944,0.918918918918919,0.9305555555555556,0.9275239118674115,0.009272561971247484,1,0.9503546099290779,0.9598108747044918,0.9615384615384616,0.9577464788732395,0.9571428571428572,0.9573186564376256,0.00381391631214984,2,0.8807942647208025,0.9042345708773963,0.908144130319257,0.89965488679781,0.8973908072550657,0.8980437319940664,0.009390535492022718,2,0.9647123750162316,0.9725684975977146,0.9858459940267498,0.9815608362550318,0.9751655629139073,0.9759706531619271,0.007317706796630658,2
16,0.06695728302001953,0.008642839109741285,0.04899272918701172,0.004119701077262951,10000,0.001,rbf,,"{'C': 10000, 'gamma': 0.001, 'kernel': 'rbf'}",0.7943661971830986,0.7746478873239436,0.8028169014084507,0.8112676056338028,0.8140845070422535,0.7994366197183099,0.01418555302762162,32,0.803921568627451,0.803921568627451,0.7990196078431373,0.8333333333333334,0.8284313725490197,0.8137254901960785,0.014207232104107298,58,0.8324873096446701,0.803921568627451,0.8489583333333334,0.8374384236453202,0.845,0.8335611270501551,0.015890951588180786,42,0.8179551122194514,0.8039215686274509,0.8232323232323233,0.8353808353808354,0.8366336633663367,0.8234247005652795,0.012064422233185186,30,0.5823427658026324,0.5390209063757954,0.6021767093735423,0.6142720316081373,0.6211603302415626,0.591794548680334,0.029494979734814807,35,0.8682963251525776,0.8577132839890924,0.8727437995065577,0.8843332034800675,0.8927412024412416,0.8751655629139072,0.01225220097319248,33
17,0.13852462768554688,0.005908148882907916,0.03401927947998047,0.0012853220684856102,10000,0.01,rbf,,"{'C': 10000, 'gamma': 0.01, 'kernel': 'rbf'}",0.847887323943662,0.8591549295774648,0.8647887323943662,0.8845070422535212,0.8732394366197183,0.8659154929577465,0.012419947991576695,17,0.8725490196078431,0.9215686274509803,0.9068627450980392,0.9362745098039216,0.9264705882352942,0.9127450980392157,0.022227027546577714,41,0.8640776699029126,0.8468468468468469,0.8644859813084113,0.8721461187214612,0.863013698630137,0.8621140630819537,0.008294831208211013,21,0.8682926829268292,0.8826291079812206,0.8851674641148325,0.9030732860520094,0.8936170212765958,0.8865559124702974,0.011606687928094401,17,0.6883486896786752,0.7113149281876242,0.7222334372575105,0.7635927339378328,0.7401524277812388,0.7251284433685763,0.02552319063187599,17,0.9228996234255292,0.909394883781327,0.9352032203609921,0.9446175821321907,0.942345149980522,0.9308920919361121,0.01314653535597799,17
18,0.44385466575622556,0.058900886862747824,0.02642669677734375,0.0040063227350246545,10000,0.1,rbf,,"{'C': 10000, 'gamma': 0.1, 'kernel': 'rbf'}",0.8985915492957747,0.9126760563380282,0.9380281690140845,0.9211267605633803,0.9267605633802817,0.9194366197183099,0.013284311124001781,7,0.9558823529411765,0.9901960784313726,0.9852941176470589,0.9901960784313726,0.9901960784313726,0.9823529411764707,0.013370766369593973,32,0.8783783783783784,0.8744588744588745,0.9136363636363637,0.8859649122807017,0.8938053097345132,0.8892487676977663,0.013879531140279906,8,0.9154929577464789,0.9287356321839081,0.9481132075471699,0.9351851851851852,0.9395348837209303,0.9334123732767345,0.010951893759931533,7,0.7937136600795804,0.8276895792605942,0.8752944742383765,0.8437100654390447,0.8544548300048586,0.8389725218044909,0.0274120403202438,7,0.9575704453967017,0.9418257369172834,0.9664653941046617,0.9727957408128814,0.9687702895727828,0.9614855213608621,0.01102381956194684,7
